ZCTA5,STATE,COUNTY,TRACT,GEOID,POPPT,HUPT,AREAPT, AREALANDPT,ZPOP,ZHU,ZAREA,ZAREALAND,TRPOP,TRHU,TRAREA,TRAREALAND,ZPOPPCT,ZHUPCT,ZAREAPCT,ZAREALANDPCT,TRPOPPCT,TRHUPCT,TRAREAPCT,TRAREALANDPCT\
6708,9,5,360300,9005360300,76,24,8633,8633,29418,12911,24749797,24571529,3396,1433,5750468,5685665,0.26,0.19,0.03,0.04,2.24,1.67,0.15,.15\
6708,9,9,351601,9009351601,3281,1544,1157207,1157207,29418,12911,24749797,24571529,3281,1544,1157207,1157207,11.15,11.96,4.68,4.71,100,100,100,100\
6708,9,9,351602,9009351602,6221,3003,4177457,4177457,29418,12911,24749797,24571529,6221,3003,4177457,4177457,21.15,23.26,16.88,17,100,100,100,100\
6708,9,9,351700,9009351700,2717,1376,654114,654114,29418,12911,24749797,24571529,2717,1376,654114,654114,9.24,10.66,2.64,2.66,100,100,100,100\
6708,9,9,351800,9009351800,4252,2090,4690285,4551831,29418,12911,24749797,24571529,4252,2090,4690285,4551831,14.45,16.19,18.95,18.52,100,100,100,100\
6708,9,9,351900,9009351900,2346,822,6009141,5979300,29418,12911,24749797,24571529,2456,869,6703962,6551345,7.97,6.37,24.28,24.33,95.52,94.59,89.64,91.27\
6708,9,9,352000,9009352000,4920,1902,4515228,4511787,29418,12911,24749797,24571529,4920,1902,4515228,4511787,16.72,14.73,18.24,18.36,100,100,100,100\
6708,9,9,352100,9009352100,4253,1741,1957447,1957447,29418,12911,24749797,24571529,4253,1741,1957447,1957447,14.46,13.48,7.91,7.97,100,100,100,100\
6708,9,9,352200,9009352200,1283,400,754722,754722,29418,12911,24749797,24571529,2689,950,1895178,1895178,4.36,3.1,3.05,3.07,47.71,42.11,39.82,39.82\
6708,9,9,352300,9009352300,69,9,825563,819031,29418,12911,24749797,24571529,2815,1260,6780833,6579745,0.23,0.07,3.34,3.33,2.45,0.71,12.17,12.45\
6710,9,9,350100,9009350100,1699,941,261748,261748,10715,4567,2554889,2554889,4852,2823,1144842,1144842,15.86,20.6,10.24,10.24,35.02,33.33,22.86,22.86\
6710,9,9,350200,9009350200,144,76,26679,26679,10715,4567,2554889,2554889,3355,1463,678694,678694,1.34,1.66,1.04,1.04,4.29,5.19,3.93,3.93\
6710,9,9,350800,9009350800,5998,2455,1097840,1097840,10715,4567,2554889,2554889,5998,2455,1097840,1097840,55.98,53.76,42.97,42.97,100,100,100,100\
6710,9,9,350900,9009350900,1927,687,717123,717123,10715,4567,2554889,2554889,1987,708,761502,761502,17.98,15.04,28.07,28.07,96.98,97.03,94.17,94.17\
6710,9,9,351000,9009351000,334,139,157693,157693,10715,4567,2554889,2554889,3678,1466,1780258,1760469,3.12,3.04,6.17,6.17,9.08,9.48,8.86,8.96\
6710,9,9,352300,9009352300,613,269,293806,293806,10715,4567,2554889,2554889,2815,1260,6780833,6579745,5.72,5.89,11.5,11.5,21.78,21.35,4.33,4.47\
6712,9,9,347100,9009347100,5511,2059,20732845,20684276,9376,3465,37440857,36814143,5527,2063,20757203,20708634,58.78,59.42,55.37,56.19,99.71,99.81,99.88,99.88\
6712,9,9,347200,9009347200,3865,1406,16708012,16129867,9376,3465,37440857,36814143,3878,1411,16712833,16134688,41.22,40.58,44.63,43.81,99.66,99.65,99.97,99.97\
6716,9,9,351100,9009351100,0,0,3225,3225,16680,6276,54654178,52928424,3928,1908,4244322,3979057,0,0,0.01,0.01,0,0,0.08,.08\
6716,9,9,361100,9009361100,6503,2482,25344781,24120194,16680,6276,54654178,52928424,6503,2482,25344781,24120194,38.99,39.55,46.37,45.57,100,100,100,100\
6716,9,9,361200,9009361200,5524,2159,9969624,9688811,16680,6276,54654178,52928424,5524,2159,9969624,9688811,33.12,34.4,18.24,18.31,100,100,100,100\
6716,9,9,361300,9009361300,4653,1635,19336548,19116194,16680,6276,54654178,52928424,4653,1635,19336548,19116194,27.9,26.05,35.38,36.12,100,100,100,100\
6750,9,5,300100,9005300100,1445,731,19716960,19210879,1446,740,19815886,19273268,2716,1381,55521091,54860085,99.93,98.78,99.5,99.68,53.2,52.93,35.51,35.02\
6750,9,5,303100,9005303100,1,9,98926,62389,1446,740,19815886,19273268,2388,1314,48480312,44925956,0.07,1.22,0.5,0.32,0.04,0.68,0.2,.14\
6751,9,5,342100,9005342100,3577,1564,49891040,49150811,3577,1564,49891040,49150811,3607,1575,50921351,50181122,100,100,100,100,99.17,99.3,97.98,97.95\
6752,9,5,250100,9005250100,1727,881,44827388,42463450,1735,884,45598698,43234760,1727,881,44827388,42463450,99.54,99.66,98.31,98.22,100,100,100,100\
6752,9,5,268100,9005268100,8,3,771310,771310,1735,884,45598698,43234760,2262,1167,68264559,68121045,0.46,0.34,1.69,1.78,0.35,0.26,1.13,1.13\
6754,9,5,262100,9005262100,42,38,3832539,3730226,1699,910,85207131,83823417,2782,1775,154259150,152201143,2.47,4.18,4.5,4.45,1.51,2.14,2.48,2.45\
6754,9,5,263200,9005263200,500,328,29131440,28902307,1699,910,85207131,83823417,1420,1007,119954215,119297432,29.43,36.04,34.19,34.48,35.21,32.57,24.29,24.23\
6754,9,5,265100,9005265100,1122,524,50458474,49406206,1699,910,85207131,83823417,1461,811,71351927,68139451,66.04,57.58,59.22,58.94,76.8,64.61,70.72,72.51\
6754,9,5,266100,9005266100,35,20,1784678,1784678,1699,910,85207131,83823417,2979,1665,128489831,125744062,2.06,2.2,2.09,2.13,1.17,1.2,1.39,1.42\
6755,9,5,253400,9005253400,590,228,4179518,4178885,1133,470,12145160,11675454,6308,2787,41409615,37312547,52.07,48.51,34.41,35.79,9.35,8.18,10.09,11.2\
6755,9,5,253500,9005253500,543,242,7965642,7496569,1133,470,12145160,11675454,6114,2454,69330649,68802237,47.93,51.49,65.59,64.21,8.88,9.86,11.49,10.9\
6756,9,5,296100,9005296100,2853,1602,96951149,93379523,2853,1602,96951149,93379523,2976,1664,117033522,113004844,100,100,100,100,95.87,96.27,82.84,82.63\
6757,9,5,266100,9005266100,2258,1211,90707004,89081057,2258,1211,90707004,89081057,2979,1665,128489831,125744062,100,100,100,100,75.8,72.73,70.59,70.84\
6758,9,5,303100,9005303100,354,152,6898200,6814398,354,152,6898200,6814398,2388,1314,48480312,44925956,100,100,100,100,14.82,11.57,14.23,15.17\
6759,9,5,263200,9005263200,60,58,11034186,10898563,5720,2766,132329306,130086165,1420,1007,119954215,119297432,1.05,2.1,8.34,8.38,4.23,5.76,9.2,9.14\
6759,9,5,265100,9005265100,8,5,6039954,5230496,5720,2766,132329306,130086165,1461,811,71351927,68139451,0.14,0.18,4.56,4.02,0.55,0.62,8.47,7.68\
6759,9,5,296100,9005296100,49,24,6664727,6660067,5720,2766,132329306,130086165,2976,1664,117033522,113004844,0.86,0.87,5.04,5.12,1.65,1.44,5.69,5.89\
6759,9,5,300100,9005300100,1271,647,35715216,35560291,5720,2766,132329306,130086165,2716,1381,55521091,54860085,22.22,23.39,26.99,27.34,46.8,46.85,64.33,64.82\
6759,9,5,300400,9005300400,2050,904,30072083,30038806,5720,2766,132329306,130086165,2074,917,30239762,30206485,35.84,32.68,22.73,23.09,98.84,98.58,99.45,99.44\
6759,9,5,300500,9005300500,2210,1097,42263541,41216528,5720,2766,132329306,130086165,3676,1677,61366515,60228273,38.64,39.66,31.94,31.68,60.12,65.41,68.87,68.43\
6759,9,5,310804,9005310804,72,31,539599,481414,5720,2766,132329306,130086165,2917,1163,14138599,14008182,1.26,1.12,0.41,0.37,2.47,2.67,3.82,3.44\
6762,9,9,344100,9009344100,4856,1839,21473056,21335984,7561,2887,46878576,45079835,4856,1839,21473056,21335984,64.22,63.7,45.81,47.33,100,100,100,100\
6762,9,9,344200,9009344200,2705,1048,25405520,23743851,7561,2887,46878576,45079835,2719,1053,26300577,24638908,35.78,36.3,54.19,52.67,99.49,99.53,96.6,96.37\
6763,9,5,303100,9005303100,2033,1153,41483186,38049169,2033,1153,41483186,38049169,2388,1314,48480312,44925956,100,100,100,100,85.13,87.75,85.57,84.69\
6770,9,9,341100,9009341100,16,5,7103,7103,31975,13107,43554709,43313788,6049,2509,25342199,25040770,0.05,0.04,0.02,0.02,0.26,0.2,0.03,.03\
6770,9,9,344200,9009344200,14,5,895057,895057,31975,13107,43554709,43313788,2719,1053,26300577,24638908,0.04,0.04,2.06,2.07,0.51,0.47,3.4,3.63\
6770,9,9,345100,9009345100,6979,2932,8739806,8606679,31975,13107,43554709,43313788,6979,2932,8739806,8606679,21.83,22.37,20.07,19.87,100,100,100,100\
6770,9,9,345201,9009345201,7065,2708,8704287,8642118,31975,13107,43554709,43313788,7065,2708,8704287,8642118,22.1,20.66,19.98,19.95,100,100,100,100\
6770,9,9,345202,9009345202,4229,1618,4678314,4669955,31975,13107,43554709,43313788,4229,1618,4678314,4669955,13.23,12.34,10.74,10.78,100,100,100,100\
6770,9,9,345300,9009345300,6455,2795,13220665,13220665,31975,13107,43554709,43313788,6455,2795,13220665,13220665,20.19,21.32,30.35,30.52,100,100,100,100\
6770,9,9,345400,9009345400,7134,3008,7134558,7097292,31975,13107,43554709,43313788,7134,3008,7134558,7097292,22.31,22.95,16.38,16.39,100,100,100,100\
6770,9,9,347200,9009347200,13,5,4821,4821,31975,13107,43554709,43313788,3878,1411,16712833,16134688,0.04,0.04,0.01,0.01,0.34,0.35,0.03,.03\
6770,9,9,351900,9009351900,70,31,170098,170098,31975,13107,43554709,43313788,2456,869,6703962,6551345,0.22,0.24,0.39,0.39,2.85,3.57,2.54,2.6\
6776,9,1,257100,9001257100,4,2,124074,124074,26889,11198,148386549,144011110,3581,1831,60614978,56699452,0.01,0.02,0.08,0.09,0.11,0.11,0.2,.22\
6776,9,5,253100,9005253100,3511,1540,5071313,5071313,26889,11198,148386549,144011110,3511,1540,5071313,5071313,13.06,13.75,3.42,3.52,100,100,100,100\
6776,9,5,253200,9005253200,7429,2744,31269519,30930767,26889,11198,148386549,144011110,7429,2744,31269519,30930767,27.63,24.5,21.07,21.48,100,100,100,100\
6776,9,5,253300,9005253300,2215,940,6563668,6563668,26889,11198,148386549,144011110,2215,940,6563668,6563668,8.24,8.39,4.42,4.56,100,100,100,100\
6776,9,5,253400,9005253400,5606,2504,32994636,29661558,26889,11198,148386549,144011110,6308,2787,41409615,37312547,20.85,22.36,22.24,20.6,88.87,89.85,79.68,79.49\
6776,9,5,253500,9005253500,5549,2198,60909844,60850505,26889,11198,148386549,144011110,6114,2454,69330649,68802237,20.64,19.63,41.05,42.25,90.76,89.57,87.85,88.44\
6776,9,5,253600,9005253600,2565,1266,11418895,10774625,26889,11198,148386549,144011110,2565,1266,11418895,10774625,9.54,11.31,7.7,7.48,100,100,100,100\
6776,9,5,267100,9005267100,10,4,34600,34600,26889,11198,148386549,144011110,3578,2124,100085220,98602265,0.04,0.04,0.02,0.02,0.28,0.19,0.03,.04\
6777,9,5,265100,9005265100,331,282,14853499,13502749,1733,1091,43899441,41187079,1461,811,71351927,68139451,19.1,25.85,33.84,32.78,22.66,34.77,20.82,19.82\
6777,9,5,267100,9005267100,1402,806,28957027,27595415,1733,1091,43899441,41187079,3578,2124,100085220,98602265,80.9,73.88,65.96,67,39.18,37.95,28.93,27.99\
6777,9,5,300100,9005300100,0,3,88915,88915,1733,1091,43899441,41187079,2716,1381,55521091,54860085,0,0.27,0.2,0.22,0,0.22,0.16,.16\
6778,9,5,300500,9005300500,1378,547,18478022,18386793,1378,547,18478022,18386793,3676,1677,61366515,60228273,100,100,100,100,37.49,32.62,30.11,30.53\
6779,9,5,360300,9005360300,3313,1402,4497218,4432415,8324,3531,8394815,8276728,3396,1433,5750468,5685665,39.8,39.71,53.57,53.55,97.56,97.84,78.21,77.96\
6779,9,5,360400,9005360400,5011,2129,3897597,3844313,8324,3531,8394815,8276728,5996,2473,5452349,5399065,60.2,60.29,46.43,46.45,83.57,86.09,71.48,71.2\
6782,9,5,425300,9005425300,700,269,5203630,5031368,2376,940,20092906,19499383,4107,1686,18619514,18086542,29.46,28.62,25.9,25.8,17.04,15.95,27.95,27.82\
6782,9,5,425400,9005425400,1676,671,14889276,14468015,2376,940,20092906,19499383,4818,1891,34581427,33971571,70.54,71.38,74.1,74.2,34.79,35.48,43.06,42.59\
6783,9,5,268100,9005268100,2228,1152,67091321,66947807,2228,1152,67091321,66947807,2262,1167,68264559,68121045,100,100,100,100,98.5,98.71,98.28,98.28\
6784,9,1,257100,9001257100,3577,1829,60490904,56575378,3689,1884,64726365,60047482,3581,1831,60614978,56699452,96.96,97.08,93.46,94.22,99.89,99.89,99.8,99.78\
6784,9,5,253400,9005253400,112,55,4235461,3472104,3689,1884,64726365,60047482,6308,2787,41409615,37312547,3.04,2.92,6.54,5.78,1.78,1.97,10.23,9.31\
6785,9,5,266100,9005266100,686,434,35998149,34878327,686,434,35998149,34878327,2979,1665,128489831,125744062,100,100,100,100,23.03,26.07,28.02,27.74\
6786,9,5,425300,9005425300,3407,1417,13415884,13055174,9867,4169,37757572,37201523,4107,1686,18619514,18086542,34.53,33.99,35.53,35.09,82.96,84.05,72.05,72.18\
6786,9,5,425400,9005425400,3142,1220,19692151,19503556,9867,4169,37757572,37201523,4818,1891,34581427,33971571,31.84,29.26,52.15,52.43,65.21,64.52,56.94,57.41\
6786,9,5,425500,9005425500,3318,1532,4649537,4642793,9867,4169,37757572,37201523,3318,1532,4649537,4642793,33.63,36.75,12.31,12.48,100,100,100,100\
6787,9,5,300500,9005300500,88,33,624952,624952,7975,3309,32236733,31623842,3676,1677,61366515,60228273,1.1,1,1.94,1.98,2.39,1.97,1.02,1.04\
6787,9,5,349100,9005349100,5045,1995,22163842,21817450,7975,3309,32236733,31623842,5045,1995,22163842,21817450,63.26,60.29,68.75,68.99,100,100,100,100\
6787,9,5,349200,9005349200,2842,1281,9447939,9181440,7975,3309,32236733,31623842,2842,1281,9447939,9181440,35.64,38.71,29.31,29.03,100,100,100,100\
6790,9,5,310100,9005310100,4406,1954,3385464,3367147,36482,16819,109177465,107672549,4406,1954,3385464,3367147,12.08,11.62,3.1,3.13,100,100,100,100\
6790,9,5,310200,9005310200,2929,1362,1393307,1370089,36482,16819,109177465,107672549,2929,1362,1393307,1370089,8.03,8.1,1.28,1.27,100,100,100,100\
6790,9,5,310300,9005310300,1817,970,970203,970203,36482,16819,109177465,107672549,1817,970,970203,970203,4.98,5.77,0.89,0.9,100,100,100,100\
6790,9,5,310400,9005310400,2644,1208,2018409,2018409,36482,16819,109177465,107672549,2644,1208,2018409,2018409,7.25,7.18,1.85,1.87,100,100,100,100\
6790,9,5,310500,9005310500,1806,919,1456426,1456426,36482,16819,109177465,107672549,1806,919,1456426,1456426,4.95,5.46,1.33,1.35,100,100,100,100\
6790,9,5,310601,9005310601,3740,1387,13577715,13577715,36482,16819,109177465,107672549,3740,1387,13577715,13577715,10.25,8.25,12.44,12.61,100,100,100,100\
6790,9,5,310602,9005310602,4605,1955,6130780,6130780,36482,16819,109177465,107672549,4605,1955,6130780,6130780,12.62,11.62,5.62,5.69,100,100,100,100\
6790,9,5,310700,9005310700,4279,2458,51308364,50024369,36482,16819,109177465,107672549,4279,2458,51308364,50024369,11.73,14.61,47,46.46,100,100,100,100\
6790,9,5,310801,9005310801,2414,1137,4106258,4101386,36482,16819,109177465,107672549,2414,1137,4106258,4101386,6.62,6.76,3.76,3.81,100,100,100,100\
6790,9,5,310803,9005310803,4826,2248,5937970,5937970,36482,16819,109177465,107672549,4826,2248,5937970,5937970,13.23,13.37,5.44,5.51,100,100,100,100\
6790,9,5,310804,9005310804,2845,1132,13599000,13526768,36482,16819,109177465,107672549,2917,1163,14138599,14008182,7.8,6.73,12.46,12.56,97.53,97.33,96.18,96.56\
6790,9,5,320200,9005320200,171,89,5293569,5191287,36482,16819,109177465,107672549,4897,2489,62092417,58775721,0.47,0.53,4.85,4.82,3.49,3.58,8.53,8.83\
6791,9,5,298300,9005298300,2767,1172,17634333,17450369,5666,2295,80823470,79921446,2767,1172,17634333,17450369,48.84,51.07,21.82,21.83,100,100,100,100\
6791,9,5,298400,9005298400,2875,1110,63021458,62303398,5666,2295,80823470,79921446,2875,1110,63021458,62303398,50.74,48.37,77.97,77.96,100,100,100,100\
6791,9,5,300400,9005300400,24,13,167679,167679,5666,2295,80823470,79921446,2074,917,30239762,30206485,0.42,0.57,0.21,0.21,1.16,1.42,0.55,.56\
6793,9,5,267100,9005267100,1123,694,36362949,36241606,1140,701,36760827,36639484,3578,2124,100085220,98602265,98.51,99,98.92,98.91,31.39,32.67,36.33,36.76\
6793,9,5,268100,9005268100,17,7,397878,397878,1140,701,36760827,36639484,2262,1167,68264559,68121045,1.49,1,1.08,1.09,0.75,0.6,0.58,.58\
6794,9,5,253500,9005253500,22,14,455163,455163,1065,634,35185807,35185807,6114,2454,69330649,68802237,2.07,2.21,1.29,1.29,0.36,0.57,0.66,.66\
6794,9,5,267100,9005267100,1043,620,34730644,34730644,1065,634,35185807,35185807,3578,2124,100085220,98602265,97.93,97.79,98.71,98.71,29.15,29.19,34.7,35.22\
6795,9,5,342100,9005342100,30,11,1030311,1030311,14144,5552,69063964,67869352,3607,1575,50921351,50181122,0.21,0.2,1.49,1.52,0.83,0.7,2.02,2.05\
6795,9,5,360100,9005360100,5357,2267,9415843,9383378,14144,5552,69063964,67869352,5357,2267,9415843,9383378,37.87,40.83,13.63,13.83,100,100,100,100\
6795,9,5,360200,9005360200,7765,2923,55818441,54656294,14144,5552,69063964,67869352,7765,2923,55818441,54656294,54.9,52.65,80.82,80.53,100,100,100,100\
6795,9,5,360300,9005360300,7,7,1244617,1244617,14144,5552,69063964,67869352,3396,1433,5750468,5685665,0.05,0.13,1.8,1.83,0.21,0.49,21.64,21.89\
6795,9,5,360400,9005360400,985,344,1554752,1554752,14144,5552,69063964,67869352,5996,2473,5452349,5399065,6.96,6.2,2.25,2.29,16.43,13.91,28.52,28.8\
6796,9,5,261100,9005261100,8,7,421917,421917,1009,749,96505947,96213920,3741,2593,155595942,148255546,0.79,0.93,0.44,0.44,0.21,0.27,0.27,.28\
6796,9,5,262100,9005262100,205,149,18765313,18765313,1009,749,96505947,96213920,2782,1775,154259150,152201143,20.32,19.89,19.44,19.5,7.37,8.39,12.16,12.33\
6796,9,5,263200,9005263200,796,593,77318717,77026690,1009,749,96505947,96213920,1420,1007,119954215,119297432,78.89,79.17,80.12,80.06,56.06,58.89,64.46,64.57\
6798,9,5,268100,9005268100,9,5,4050,4050,9984,4569,94909229,94276358,2262,1167,68264559,68121045,0.09,0.11,0,0,0.4,0.43,0.01,.01\
6798,9,5,362101,9005362101,4159,2122,26198416,25896415,9984,4569,94909229,94276358,4159,2122,26198416,25896415,41.66,46.44,27.6,27.47,100,100,100,100\
6798,9,5,362102,9005362102,5816,2442,68706763,68375893,9984,4569,94909229,94276358,5816,2442,68706763,68375893,58.25,53.45,72.39,72.53,100,100,100,100\
6801,9,1,200100,9001200100,3606,1500,5055602,5055602,18581,7306,43833920,43733115,3606,1500,5055602,5055602,19.41,20.53,11.53,11.56,100,100,100,100\
6801,9,1,200200,9001200200,4901,2274,5616917,5616917,18581,7306,43833920,43733115,4908,2277,5621217,5621217,26.38,31.13,12.81,12.84,99.86,99.87,99.92,99.92\
6801,9,1,200301,9001200301,4834,1639,9856936,9856936,18581,7306,43833920,43733115,4852,1647,9871040,9871040,26.02,22.43,22.49,22.54,99.63,99.51,99.86,99.86\
6801,9,1,200302,9001200302,5218,1886,23294065,23193260,18581,7306,43833920,43733115,5218,1886,23294065,23193260,28.08,25.81,53.14,53.03,100,100,100,100\
6801,9,1,205300,9001205300,22,7,10400,10400,18581,7306,43833920,43733115,5398,2311,16597782,16597782,0.12,0.1,0.02,0.02,0.41,0.3,0.06,.06\
6804,9,1,205100,9001205100,4000,1724,10075067,9556788,16466,6569,52777038,51233125,4000,1724,10075067,9556788,24.29,26.24,19.09,18.65,100,100,100,100\
6804,9,1,205200,9001205200,7054,2527,26082712,25057078,16466,6569,52777038,51233125,7054,2527,26082712,25057078,42.84,38.47,49.42,48.91,100,100,100,100\
6804,9,1,205300,9001205300,5376,2304,16587382,16587382,16466,6569,52777038,51233125,5398,2311,16597782,16597782,32.65,35.07,31.43,32.38,99.59,99.7,99.94,99.94\
6804,9,1,211400,9001211400,36,14,31877,31877,16466,6569,52777038,51233125,5025,2337,7609877,7261552,0.22,0.21,0.06,0.06,0.72,0.6,0.42,.44\
6807,9,1,10202,9001010202,4413,1660,6883166,6742617,7150,2866,8478389,8132945,5359,2004,9890107,9741256,61.72,57.92,81.18,82.9,82.35,82.83,69.6,69.22\
6807,9,1,10800,9001010800,2737,1206,1595223,1390328,7150,2866,8478389,8132945,3388,1434,2150090,1945195,38.28,42.08,18.82,17.1,80.79,84.1,74.19,71.47\
6810,9,1,200200,9001200200,7,3,4300,4300,49482,19188,54282230,53579379,4908,2277,5621217,5621217,0.01,0.02,0.01,0.01,0.14,0.13,0.08,.08\
6810,9,1,200301,9001200301,18,8,14104,14104,49482,19188,54282230,53579379,4852,1647,9871040,9871040,0.04,0.04,0.03,0.03,0.37,0.49,0.14,.14\
6810,9,1,210100,9001210100,5986,2587,1544864,1544864,49482,19188,54282230,53579379,5986,2587,1544864,1544864,12.1,13.48,2.85,2.88,100,100,100,100\
6810,9,1,210200,9001210200,6578,2016,2148742,2148742,49482,19188,54282230,53579379,6578,2016,2148742,2148742,13.29,10.51,3.96,4.01,100,100,100,100\
6810,9,1,210300,9001210300,5305,2003,2660099,2660099,49482,19188,54282230,53579379,5305,2003,2660099,2660099,10.72,10.44,4.9,4.96,100,100,100,100\
6810,9,1,210400,9001210400,8419,3382,7499468,7499468,49482,19188,54282230,53579379,8419,3382,7499468,7499468,17.01,17.63,13.82,14,100,100,100,100\
6810,9,1,210500,9001210500,7033,3320,33685832,32982981,49482,19188,54282230,53579379,7033,3320,33685832,32982981,14.21,17.3,62.06,61.56,100,100,100,100\
6810,9,1,210600,9001210600,6173,2406,2698700,2698700,49482,19188,54282230,53579379,6173,2406,2698700,2698700,12.48,12.54,4.97,5.04,100,100,100,100\
6810,9,1,210701,9001210701,5470,1768,1246650,1246650,49482,19188,54282230,53579379,5470,1768,1246650,1246650,11.05,9.21,2.3,2.33,100,100,100,100\
6810,9,1,210702,9001210702,3682,1303,1297887,1297887,49482,19188,54282230,53579379,4478,1593,1573700,1573700,7.44,6.79,2.39,2.42,82.22,81.8,82.47,82.47\
6810,9,1,211400,9001211400,811,392,1481584,1481584,49482,19188,54282230,53579379,5025,2337,7609877,7261552,1.64,2.04,2.73,2.77,16.14,16.77,19.47,20.4\
6811,9,1,210702,9001210702,796,290,275813,275813,31400,11963,60033052,54906534,4478,1593,1573700,1573700,2.54,2.42,0.46,0.5,17.78,18.2,17.53,17.53\
6811,9,1,210800,9001210800,5623,1852,17214904,16031047,31400,11963,60033052,54906534,5623,1852,17214904,16031047,17.91,15.48,28.68,29.2,100,100,100,100\
6811,9,1,210900,9001210900,5713,2151,12901808,12710109,31400,11963,60033052,54906534,5713,2151,12901808,12710109,18.19,17.98,21.49,23.15,100,100,100,100\
6811,9,1,211000,9001211000,4034,1567,7930236,7142686,31400,11963,60033052,54906534,4034,1567,7930236,7142686,12.85,13.1,13.21,13.01,100,100,100,100\
6811,9,1,211100,9001211100,1375,17,1467464,1467464,31400,11963,60033052,54906534,1375,17,1467464,1467464,4.38,0.14,2.44,2.67,100,100,100,100\
6811,9,1,211200,9001211200,6046,2664,7859656,6642293,31400,11963,60033052,54906534,6046,2664,7859656,6642293,19.25,22.27,13.09,12.1,100,100,100,100\
6811,9,1,211300,9001211300,3635,1491,6286755,4889031,31400,11963,60033052,54906534,3635,1491,6286755,4889031,11.58,12.46,10.47,8.9,100,100,100,100\
6811,9,1,211400,9001211400,4178,1931,6096416,5748091,31400,11963,60033052,54906534,5025,2337,7609877,7261552,13.31,16.14,10.16,10.47,83.14,82.63,80.11,79.16\
6812,9,1,220100,9001220100,5193,1851,11332278,10991122,13881,5593,65149070,52944492,5193,1851,11332278,10991122,37.41,33.09,17.39,20.76,100,100,100,100\
6812,9,1,220200,9001220200,4893,1713,31259600,30753239,13881,5593,65149070,52944492,4893,1713,31259600,30753239,35.25,30.63,47.98,58.09,100,100,100,100\
6812,9,1,220300,9001220300,3795,2029,22557192,11200131,13881,5593,65149070,52944492,3795,2029,22557192,11200131,27.34,36.28,34.62,21.15,100,100,100,100\
6820,9,1,30100,9001030100,3502,1120,11052722,11024824,20732,7074,38775934,32777323,3502,1120,11052722,11024824,16.89,15.83,28.5,33.64,100,100,100,100\
6820,9,1,30200,9001030200,3442,1125,4625317,4579450,20732,7074,38775934,32777323,3442,1125,4625317,4579450,16.6,15.9,11.93,13.97,100,100,100,100\
6820,9,1,30300,9001030300,4156,1477,14188370,8268946,20732,7074,38775934,32777323,4156,1477,14188370,8268946,20.05,20.88,36.59,25.23,100,100,100,100\
6820,9,1,30400,9001030400,3958,1504,3552882,3552882,20732,7074,38775934,32777323,3958,1504,3552882,3552882,19.09,21.26,9.16,10.84,100,100,100,100\
6820,9,1,30500,9001030500,5674,1848,5356643,5351221,20732,7074,38775934,32777323,5674,1848,5356643,5351221,27.37,26.12,13.81,16.33,100,100,100,100\
6824,9,1,60200,9001060200,375,137,327540,278708,33900,12108,55493745,52148067,4164,1600,4169489,4052924,1.11,1.13,0.59,0.53,9.01,8.56,7.86,6.88\
6824,9,1,60300,9001060300,2808,951,10574612,9656797,33900,12108,55493745,52148067,4088,1407,12628252,11682426,8.28,7.85,19.06,18.52,68.69,67.59,83.74,82.66\
6824,9,1,60400,9001060400,4289,1561,21468708,21468708,33900,12108,55493745,52148067,4443,1621,22385490,22385490,12.65,12.89,38.69,41.17,96.53,96.3,95.9,95.9\
6824,9,1,60500,9001060500,950,323,1737022,1725149,33900,12108,55493745,52148067,2841,880,5482878,5465011,2.8,2.67,3.13,3.31,33.44,36.7,31.68,31.57\
6824,9,1,60700,9001060700,7675,1793,5379552,5305465,33900,12108,55493745,52148067,7675,1793,5379552,5305465,22.64,14.81,9.69,10.17,100,100,100,100\
6824,9,1,60800,9001060800,2139,796,1423731,1423731,33900,12108,55493745,52148067,2139,796,1423731,1423731,6.31,6.57,2.57,2.73,100,100,100,100\
6824,9,1,60900,9001060900,2447,920,1496123,1496123,33900,12108,55493745,52148067,2447,920,1496123,1496123,7.22,7.6,2.7,2.87,100,100,100,100\
6824,9,1,61000,9001061000,1054,438,895905,895905,33900,12108,55493745,52148067,3816,1670,3329735,3329735,3.11,3.62,1.61,1.72,27.62,26.23,26.91,26.91\
6824,9,1,61300,9001061300,1136,450,425062,425062,33900,12108,55493745,52148067,2954,1201,1250144,1250144,3.35,3.72,0.77,0.82,38.46,37.47,34,34\
6824,9,1,61400,9001061400,1371,620,735912,735912,33900,12108,55493745,52148067,2736,1210,1615559,1615559,4.04,5.12,1.33,1.41,50.11,51.24,45.55,45.55\
6824,9,1,61500,9001061500,4692,1852,4049791,3509176,33900,12108,55493745,52148067,4692,1852,4184696,3644081,13.84,15.3,7.3,6.73,100,100,96.78,96.3\
6824,9,1,61600,9001061600,4964,2267,6979787,5227331,33900,12108,55493745,52148067,4964,2267,6979787,5227331,14.64,18.72,12.58,10.02,100,100,100,100\
6825,9,1,60100,9001060100,4152,1077,3985964,3985964,21123,7780,17518530,17422786,4152,1077,3985964,3985964,19.66,13.84,22.75,22.88,100,100,100,100\
6825,9,1,60200,9001060200,3789,1463,3841949,3774216,21123,7780,17518530,17422786,4164,1600,4169489,4052924,17.94,18.8,21.93,21.66,90.99,91.44,92.14,93.12\
